,price,number_of_reviews,number_of_answered_questions_num,average_review_rating_out_of_5,average_rating_bin
8400,12.25,14,1,4.8,Excellent
8401,13.65,1,1,5.0,Excellent
8402,11.98,2,1,5.0,Excellent
8403,15.1,8,1,4.8,Excellent
8404,29.99,71,2,4.7,Excellent
8405,17.5,8,2,4.9,Excellent
8406,12.99,7,2,4.9,Excellent
8407,12.99,2,2,5.0,Excellent
8408,3.29,1,2,5.0,Excellent
8409,48.8,1,2,5.0,Excellent
8410,35.0,16,2,4.8,Excellent
8411,22.88,10,1,4.7,Excellent
8412,0.0,2,1,4.5,Excellent
8413,4.5,1,1,5.0,Excellent
8414,14.99,7,1,4.7,Excellent
8415,4.49,4,1,5.0,Excellent
8416,14.99,7,1,4.9,Excellent
8417,18.5,2,1,5.0,Excellent
8418,19.19,31,1,4.6,Excellent
8419,37.5,3,1,4.7,Excellent
8420,11.99,1,1,5.0,Excellent
8421,12.75,16,1,4.4,Excellent
8422,0.0,7,1,4.4,Excellent
8423,16.99,22,1,4.6,Excellent
8424,7.99,2,1,4.0,Excellent
8425,3.29,1,1,5.0,Excellent
8426,14.39,6,1,4.8,Excellent
8427,19.86,5,1,4.4,Excellent
8428,18.5,1,1,5.0,Excellent
8429,61.13,1,1,5.0,Excellent
8430,5.5,1,0,5.0,Excellent
8431,42.99,2,0,4.5,Excellent
8432,24.99,1,0,5.0,Excellent
8433,36.95,1,0,5.0,Excellent
8434,0.0,22,0,4.9,Excellent
8435,9.49,8,0,4.8,Excellent
8436,21.9,2,0,5.0,Excellent
8437,19.95,6,0,4.8,Excellent
8438,0.0,1,0,5.0,Excellent
8439,22.82,1,0,4.0,Excellent
8440,8.25,1,0,4.0,Excellent
8441,11.99,1,0,4.0,Excellent
8442,17.99,1,0,5.0,Excellent
8443,12.2,2,0,4.0,Excellent
8444,23.29,11,0,4.7,Excellent
8445,25.1,1,0,5.0,Excellent
8446,8.12,2,0,4.5,Excellent
8447,4.25,1,0,5.0,Excellent
8448,8.99,4,0,4.5,Excellent
8449,0.0,1,0,5.0,Excellent
8450,61.6,1,0,5.0,Excellent
8451,10.99,1,0,5.0,Excellent
8452,9.99,4,0,4.5,Excellent
8453,13.5,1,0,5.0,Excellent
8454,38.99,1,0,5.0,Excellent
8455,11.99,1,0,4.0,Excellent
8456,4.49,1,0,5.0,Excellent
8457,11.34,1,0,5.0,Excellent
8458,150.52,1,0,5.0,Excellent
8459,0.0,2,0,5.0,Excellent
8460,6.99,1,0,5.0,Excellent
8461,69.99,1,0,5.0,Excellent
8462,59.98,1,0,5.0,Excellent
8463,7.99,1,0,5.0,Excellent
8464,11.99,1,0,5.0,Excellent
8465,23.39,1,0,5.0,Excellent
8466,19.19,1,0,5.0,Excellent
8467,19.86,1,1,5.0,Excellent
8468,15.78,1,1,5.0,Excellent
8469,112.22,1,1,5.0,Excellent
8470,121.59,1,1,5.0,Excellent
8471,5.95,4,1,4.3,Excellent
8472,18.95,1,1,5.0,Excellent
8473,0.0,1,1,5.0,Excellent
8474,11.5,1,1,4.0,Excellent
8475,5.01,4,1,4.8,Excellent
8476,5.84,4,1,4.3,Excellent
8477,11.24,18,1,4.7,Excellent
8478,4.99,1,1,5.0,Excellent
8479,34.99,1,1,4.0,Excellent
8480,9.99,3,1,4.0,Excellent
8481,49.99,4,1,4.3,Excellent
8482,29.48,3,1,5.0,Excellent
8483,19.74,1,1,5.0,Excellent
8484,85.28,1,1,5.0,Excellent
8485,5.99,4,1,4.8,Excellent
8486,19.99,1,1,5.0,Excellent
8487,8.49,1,1,5.0,Excellent
8488,204.78,1,1,5.0,Excellent
8489,43.87,1,1,5.0,Excellent
8490,4.45,2,1,5.0,Excellent
8491,7.0,1,1,5.0,Excellent
8492,20.05,41,3,4.8,Excellent
8493,19.39,1,3,5.0,Excellent
8494,3.49,2,3,5.0,Excellent
8495,0.0,1,3,5.0,Excellent
8496,13.96,2,3,4.5,Excellent
8497,7.9,1,3,5.0,Excellent
8498,44.99,1,3,5.0,Excellent
8499,10.5,1,3,5.0,Excellent
8500,49.99,2,3,5.0,Excellent
8501,7.25,1,3,5.0,Excellent
8502,7.99,1,3,5.0,Excellent
8503,0.0,1,3,5.0,Excellent
8504,38.95,1,3,5.0,Excellent
8505,15.97,2,3,5.0,Excellent
8506,80.95,1,3,5.0,Excellent
8507,11.73,3,3,5.0,Excellent
8508,13.36,1,3,5.0,Excellent
8509,4.05,7,3,4.4,Excellent
8510,10.44,1,3,5.0,Excellent
8511,6.9,1,3,5.0,Excellent
8512,6.99,2,3,5.0,Excellent
8513,24.74,1,3,5.0,Excellent
8514,0.0,2,3,5.0,Excellent
8515,6.95,1,3,4.0,Excellent
8516,20.0,1,3,5.0,Excellent
8517,20.88,1,3,5.0,Excellent
8518,53.79,2,3,5.0,Excellent
8519,12.89,9,3,4.1,Excellent
8520,34.99,1,3,5.0,Excellent
8521,152.02,1,3,5.0,Excellent
8522,5.95,6,1,4.3,Excellent
8523,18.5,4,1,4.0,Excellent
8524,14.99,1,1,5.0,Excellent
8525,23.11,12,3,4.7,Excellent
8526,16.0,1,3,5.0,Excellent
8527,9.99,2,3,5.0,Excellent
8528,20.64,2,1,5.0,Excellent
8529,45.99,1,1,5.0,Excellent
8530,0.0,4,1,4.5,Excellent
8531,2.42,2,1,5.0,Excellent
8532,19.95,1,1,5.0,Excellent
8533,20.74,2,1,4.0,Excellent
8534,0.0,2,1,5.0,Excellent
8535,23.95,4,1,4.0,Excellent
8536,7.24,1,1,5.0,Excellent
8537,23.93,2,1,4.0,Excellent
8538,4.95,2,1,5.0,Excellent
8539,0.0,1,1,5.0,Excellent
8540,124.7,2,1,5.0,Excellent
8541,175.62,1,1,5.0,Excellent
8542,96.95,1,1,5.0,Excellent
8543,49.95,1,1,5.0,Excellent
8544,32.99,1,1,5.0,Excellent
8545,0.0,1,1,5.0,Excellent
8546,0.0,1,1,5.0,Excellent
8547,12.62,2,1,5.0,Excellent
8548,19.99,1,1,5.0,Excellent
8549,11.99,3,1,4.0,Excellent
8550,59.95,1,1,5.0,Excellent
8551,4.15,1,1,5.0,Excellent
8552,0.0,1,1,4.0,Excellent
8553,12.25,1,1,4.0,Excellent
8554,5.95,1,1,5.0,Excellent
8555,14.99,1,1,5.0,Excellent
8556,13.44,1,1,5.0,Excellent
8557,6.45,2,1,5.0,Excellent
8558,0.0,2,1,5.0,Excellent
8559,4.99,1,1,5.0,Excellent
8560,21.95,4,1,5.0,Excellent
8561,0.0,1,1,5.0,Excellent
8562,58.99,1,1,5.0,Excellent
8563,27.08,2,1,5.0,Excellent
8564,20.99,1,1,4.0,Excellent
8565,15.0,1,1,5.0,Excellent
8566,14.51,1,1,5.0,Excellent
8567,38.95,1,1,5.0,Excellent
8568,24.95,1,1,5.0,Excellent
8569,19.99,1,1,5.0,Excellent
8570,11.99,1,1,5.0,Excellent
8571,8.99,1,1,4.0,Excellent
8572,15.99,1,1,5.0,Excellent
8573,6.75,1,1,4.0,Excellent
8574,6.45,1,1,5.0,Excellent
8575,11.99,2,1,5.0,Excellent
8576,96.92,1,1,5.0,Excellent
8577,114.95,1,1,5.0,Excellent
8578,19.45,1,1,5.0,Excellent
8579,9.06,14,1,4.3,Excellent
8580,18.99,1,1,5.0,Excellent
8581,16.99,1,1,5.0,Excellent
8582,7.25,1,1,4.0,Excellent
8583,11.99,2,1,4.5,Excellent
8584,36.91,2,1,4.0,Excellent
8585,11.99,2,1,5.0,Excellent
8586,6.49,1,1,5.0,Excellent
8587,0.0,3,1,5.0,Excellent
8588,239.95,1,1,5.0,Excellent
8589,8.59,2,1,5.0,Excellent
8590,0.0,1,1,5.0,Excellent
8591,0.0,2,1,4.5,Excellent
8592,15.99,6,1,4.5,Excellent
8593,10.99,3,1,5.0,Excellent
8594,0.0,1,1,5.0,Excellent
8595,9.99,1,1,4.0,Excellent
8596,9.99,81,3,4.3,Excellent
8597,57.65,1,3,5.0,Excellent
8598,17.49,1,3,5.0,Excellent
8599,19.99,3,3,4.3,Excellent
8600,2.65,1,0,5.0,Excellent
8601,1.92,1,0,5.0,Excellent
8602,3.25,1,0,5.0,Excellent
8603,2.05,1,0,5.0,Excellent
8604,2.49,1,0,5.0,Excellent
8605,2.6,1,0,5.0,Excellent
8606,16.99,12,0,4.8,Excellent
8607,1.52,4,0,4.3,Excellent
8608,2.0,1,0,5.0,Excellent
8609,2.53,1,0,5.0,Excellent
8610,3.99,2,0,4.5,Excellent
8611,3.95,1,0,5.0,Excellent
8612,6.0,1,0,5.0,Excellent
8613,4.5,1,0,5.0,Excellent
8614,1.8,1,0,5.0,Excellent
8615,5.99,1,0,4.0,Excellent
8616,5.39,1,0,5.0,Excellent
8617,9.59,2,0,4.5,Excellent
8618,3.25,1,0,4.0,Excellent
8619,2.99,7,0,5.0,Excellent
8620,3.19,1,0,5.0,Excellent
8621,2.22,6,0,4.0,Excellent
8622,2.6,1,0,5.0,Excellent
8623,1.5,1,0,5.0,Excellent
8624,3.25,4,0,4.8,Excellent
8625,9.0,1,0,5.0,Excellent
8626,19.99,3,0,5.0,Excellent
8627,1.8,1,0,5.0,Excellent
8628,5.99,1,0,4.0,Excellent
8629,0.0,1,0,5.0,Excellent
8630,2.99,1,0,5.0,Excellent
8631,0.0,2,0,5.0,Excellent
8632,11.52,1,0,5.0,Excellent
8633,1.8,1,0,5.0,Excellent
8634,1.99,2,0,5.0,Excellent
8635,1.75,2,0,5.0,Excellent
8636,4.25,1,0,5.0,Excellent
8637,2.29,5,0,4.8,Excellent
8638,2.69,1,0,5.0,Excellent
8639,4.5,1,0,4.0,Excellent
8640,3.99,1,0,5.0,Excellent
8641,9.99,1,0,5.0,Excellent
8642,3.95,1,0,5.0,Excellent
8643,9.99,1,0,5.0,Excellent
8644,2.03,4,0,4.8,Excellent
8645,6.99,1,0,5.0,Excellent
8646,3.0,2,0,5.0,Excellent
8647,1.8,2,0,4.5,Excellent
8648,2.5,6,0,4.7,Excellent
8649,2.2,1,0,5.0,Excellent
8650,1.68,6,0,5.0,Excellent
8651,1.98,1,0,5.0,Excellent
8652,2.3,1,0,5.0,Excellent
8653,2.69,1,0,5.0,Excellent
8654,1.92,1,0,5.0,Excellent
8655,1.76,1,0,5.0,Excellent
8656,13.99,1,0,5.0,Excellent
8657,3.5,1,0,5.0,Excellent
8658,2.5,1,0,5.0,Excellent
8659,5.1,1,0,5.0,Excellent
8660,3.99,2,0,5.0,Excellent
8661,3.0,1,0,5.0,Excellent
8662,8.99,1,0,5.0,Excellent
8663,4.99,1,0,5.0,Excellent
8664,18.99,17,0,4.9,Excellent
8665,1.75,1,0,5.0,Excellent
8666,1.8,1,0,5.0,Excellent
8667,4.5,1,0,5.0,Excellent
8668,8.99,1,0,5.0,Excellent
8669,9.99,10,0,4.9,Excellent
8670,8.99,2,0,5.0,Excellent
8671,2.8,4,0,5.0,Excellent
8672,19.99,13,1,4.5,Excellent
8673,6.5,1,1,5.0,Excellent
8674,4.5,1,1,5.0,Excellent
8675,6.99,1,1,5.0,Excellent
8676,3.59,1,1,5.0,Excellent
8677,2.75,1,1,5.0,Excellent
8678,3.84,2,1,4.0,Excellent
8679,1.5,5,1,4.6,Excellent
8680,2.82,1,1,5.0,Excellent
8681,1.0,2,1,4.5,Excellent
8682,7.34,1,1,5.0,Excellent
8683,15.5,1,1,5.0,Excellent
8684,1.5,1,1,5.0,Excellent
8685,1.8,1,1,5.0,Excellent
8686,12.97,1,1,5.0,Excellent
8687,2.61,1,1,5.0,Excellent
8688,9.11,1,1,5.0,Excellent
8689,2.81,5,1,5.0,Excellent
8690,1.92,1,1,5.0,Excellent
8691,1.75,1,1,5.0,Excellent
8692,2.49,3,1,4.7,Excellent
8693,2.99,2,1,5.0,Excellent
8694,1.98,1,1,5.0,Excellent
8695,2.7,1,1,5.0,Excellent
8696,6.25,1,1,5.0,Excellent
8697,9.69,5,1,4.2,Excellent
8698,2.8,1,1,5.0,Excellent
8699,1.99,3,1,4.7,Excellent
8700,1.5,1,1,5.0,Excellent
8701,3.29,2,1,4.5,Excellent
8702,2.68,3,1,4.7,Excellent
8703,2.15,4,1,4.8,Excellent
8704,1.6,1,1,5.0,Excellent
8705,3.35,1,1,5.0,Excellent
8706,2.0,1,1,5.0,Excellent
8707,2.6,1,1,5.0,Excellent
8708,6.65,1,1,5.0,Excellent
8709,2.8,2,1,4.0,Excellent
8710,21.6,1,1,5.0,Excellent
8711,36.05,1,1,5.0,Excellent
8712,4.96,1,1,5.0,Excellent
8713,1.75,1,1,5.0,Excellent
8714,25.99,4,1,5.0,Excellent
8715,1.6,1,1,5.0,Excellent
8716,9.99,7,1,5.0,Excellent
8717,1.99,2,1,5.0,Excellent
8718,3.6,5,1,5.0,Excellent
8719,2.6,1,1,5.0,Excellent
8720,9.93,9,1,4.8,Excellent
8721,2.2,1,1,5.0,Excellent
8722,49.95,3,1,5.0,Excellent
8723,3.3,1,1,5.0,Excellent
8724,36.99,1,1,5.0,Excellent
8725,5.0,2,1,5.0,Excellent
8726,18.99,1,1,5.0,Excellent
8727,2.69,1,1,5.0,Excellent
8728,2.5,3,1,5.0,Excellent
8729,1.2,1,1,5.0,Excellent
8730,4.99,69,1,4.1,Excellent
8731,1.62,1,1,5.0,Excellent
8732,12.0,1,1,5.0,Excellent
8733,2.0,1,1,5.0,Excellent
8734,3.5,1,1,5.0,Excellent
8735,5.99,1,1,5.0,Excellent
8736,2.5,2,1,4.5,Excellent
8737,2.69,1,1,5.0,Excellent
8738,2.5,5,1,4.6,Excellent
8739,2.5,4,1,4.8,Excellent
8740,1.92,1,1,5.0,Excellent
8741,2.5,1,1,5.0,Excellent
8742,10.22,4,1,4.8,Excellent
8743,4.5,1,1,5.0,Excellent
8744,3.25,1,1,4.0,Excellent
8745,1.8,6,1,5.0,Excellent
8746,1.87,1,1,5.0,Excellent
8747,3.99,2,1,5.0,Excellent
8748,2.5,1,1,5.0,Excellent
8749,1.95,17,1,4.2,Excellent
8750,2.99,4,1,4.0,Excellent
8751,9.99,1,1,5.0,Excellent
8752,9.5,1,1,5.0,Excellent
8753,2.77,2,1,5.0,Excellent
8754,14.99,6,1,5.0,Excellent
8755,1.5,1,1,5.0,Excellent
8756,1.6,1,1,5.0,Excellent
8757,18.99,1,1,5.0,Excellent
8758,1.15,1,1,5.0,Excellent
8759,1.75,1,1,5.0,Excellent
8760,1.98,1,1,5.0,Excellent
8761,0.8,1,1,5.0,Excellent
8762,2.53,1,1,5.0,Excellent
8763,3.0,1,1,5.0,Excellent
8764,4.3,9,1,4.9,Excellent
8765,2.3,1,1,4.0,Excellent
8766,8.89,1,1,5.0,Excellent
8767,9.6,1,1,5.0,Excellent
8768,2.0,1,1,5.0,Excellent
8769,2.5,1,1,5.0,Excellent
8770,7.8,1,1,5.0,Excellent
8771,14.99,1,1,5.0,Excellent
8772,6.9,2,1,4.5,Excellent
8773,1.92,2,1,5.0,Excellent
8774,5.65,1,1,5.0,Excellent
8775,3.0,1,1,5.0,Excellent
8776,3.25,1,1,5.0,Excellent
8777,1.6,1,1,5.0,Excellent
8778,15.99,1,1,5.0,Excellent
8779,4.99,8,1,4.6,Excellent
8780,1.5,1,1,5.0,Excellent
8781,1.68,4,1,5.0,Excellent
8782,5.0,2,1,5.0,Excellent
8783,9.99,1,1,5.0,Excellent
8784,6.99,1,1,5.0,Excellent
8785,4.5,1,1,5.0,Excellent
8786,8.99,1,1,5.0,Excellent
8787,3.0,1,1,4.0,Excellent
8788,3.0,2,1,5.0,Excellent
8789,2.5,1,1,5.0,Excellent
8790,2.5,1,1,4.0,Excellent
8791,2.7,1,1,5.0,Excellent
8792,2.6,1,1,5.0,Excellent
8793,1.25,1,1,5.0,Excellent
8794,0.0,1,1,5.0,Excellent
8795,4.29,1,1,4.0,Excellent
8796,2.0,7,1,5.0,Excellent
8797,1.8,1,1,5.0,Excellent
8798,4.49,1,1,5.0,Excellent
8799,8.0,1,1,5.0,Excellent
8800,20.99,1,0,5.0,Excellent
8801,24.99,1,0,5.0,Excellent
8802,59.95,1,0,5.0,Excellent
8803,20.95,1,0,5.0,Excellent
8804,0.0,1,0,5.0,Excellent
8805,226.4,1,1,5.0,Excellent
8806,12.07,2,1,5.0,Excellent
8807,8.44,1,1,5.0,Excellent
8808,16.33,5,1,4.8,Excellent
8809,101.15,2,1,4.0,Excellent
8810,10.81,17,1,4.6,Excellent
8811,5.08,3,1,5.0,Excellent
8812,14.79,19,1,4.8,Excellent
8813,22.81,1,1,4.0,Excellent
8814,39.18,13,1,4.9,Excellent
8815,0.0,12,1,4.9,Excellent
8816,9.99,2,1,4.5,Excellent
8817,28.81,1,1,5.0,Excellent
8818,0.0,6,1,4.2,Excellent
8819,26.5,35,1,4.7,Excellent
8820,11.93,12,1,4.7,Excellent
8821,14.99,2,2,5.0,Excellent
8822,19.99,6,2,5.0,Excellent
8823,0.0,1,2,5.0,Excellent
8824,0.0,2,2,5.0,Excellent
8825,43.3,2,2,4.5,Excellent
8826,3.99,2,2,5.0,Excellent
8827,0.0,1,2,5.0,Excellent
8828,0.0,15,2,4.6,Excellent
8829,20.95,4,2,4.0,Excellent
8830,13.54,3,2,5.0,Excellent
8831,21.27,41,2,4.7,Excellent
8832,7.5,13,2,4.4,Excellent
8833,12.13,1,2,4.0,Excellent
8834,22.99,2,2,5.0,Excellent
8835,14.99,6,2,4.8,Excellent
8836,7.66,4,2,5.0,Excellent
8837,1.95,21,1,4.6,Excellent
8838,15.99,2,1,4.5,Excellent
8839,4.99,6,1,4.0,Excellent
8840,0.0,2,1,4.5,Excellent
8841,6.5,11,1,4.9,Excellent
8842,0.0,1,1,4.0,Excellent
8843,8.0,3,1,4.0,Excellent
8844,13.75,1,1,5.0,Excellent
8845,3.8,2,1,5.0,Excellent
8846,40.97,5,1,4.8,Excellent
8847,21.55,1,1,5.0,Excellent
8848,10.99,9,1,4.9,Excellent
8849,0.0,14,1,4.7,Excellent
8850,57.99,1,1,5.0,Excellent
8851,0.0,13,1,4.5,Excellent
8852,0.0,1,1,5.0,Excellent
8853,5.0,13,1,4.6,Excellent
8854,22.99,58,3,4.7,Excellent
8855,35.99,3,3,4.0,Excellent
8856,4.49,4,3,5.0,Excellent
8857,162.53,5,3,4.2,Excellent
8858,21.17,2,3,5.0,Excellent
8859,36.0,13,3,4.5,Excellent
8860,15.59,2,1,5.0,Excellent
8861,9.99,1,1,5.0,Excellent
8862,22.94,15,1,4.1,Excellent
8863,5.96,3,1,4.0,Excellent
8864,44.58,1,1,5.0,Excellent
8865,19.98,1,1,5.0,Excellent
8866,15.99,8,1,4.8,Excellent
8867,28.4,6,2,5.0,Excellent
8868,0.0,140,2,4.7,Excellent
8869,7.28,4,2,4.8,Excellent
8870,42.98,61,2,4.6,Excellent
8871,49.99,16,2,4.8,Excellent
8872,9.99,1040,11,4.5,Excellent
8873,30.0,30,11,4.3,Excellent
8874,3.99,2,11,5.0,Excellent
8875,8.49,1,11,4.0,Excellent
8876,0.0,1,11,4.0,Excellent
8877,28.71,1,11,5.0,Excellent
8878,3.53,1,11,5.0,Excellent
8879,57.78,1,11,5.0,Excellent
8880,4.99,1,11,5.0,Excellent
8881,15.0,12,11,4.4,Excellent
8882,0.0,2,11,4.0,Excellent
8883,0.0,13,11,4.5,Excellent
8884,12.15,2,11,5.0,Excellent
8885,0.0,2,11,4.0,Excellent
8886,23.37,24,11,4.6,Excellent
8887,18.94,22,11,4.0,Excellent
8888,4.79,1,11,5.0,Excellent
8889,54.83,5,11,4.6,Excellent
8890,0.0,6,11,4.2,Excellent
8891,2.99,16,11,4.5,Excellent
8892,14.69,44,1,4.9,Excellent
8893,0.0,1,1,5.0,Excellent
8894,9.85,3,1,4.7,Excellent
8895,50.79,2,1,5.0,Excellent
8896,30.0,14,1,4.3,Excellent
8897,7.98,63,2,4.8,Excellent
8898,12.99,2,1,5.0,Excellent
8899,0.0,2,1,4.0,Excellent
8900,0.0,1,1,5.0,Excellent
8901,13.6,48,1,4.7,Excellent
8902,6.01,1,1,5.0,Excellent
8903,0.0,2,1,4.5,Excellent
8904,0.0,13,1,4.8,Excellent
8905,2.99,3,1,4.0,Excellent
8906,9.99,2,1,5.0,Excellent
8907,10.0,1,1,5.0,Excellent
8908,9.99,1,1,4.0,Excellent
8909,6.81,3,1,5.0,Excellent
8910,6.91,3,1,5.0,Excellent
8911,3.99,2,1,5.0,Excellent
8912,26.99,5,1,4.8,Excellent
8913,7.6,14,1,4.0,Excellent
8914,35.64,4,1,4.8,Excellent
8915,6.04,1,1,5.0,Excellent
8916,9.35,1,1,5.0,Excellent
8917,13.75,3,1,5.0,Excellent
8918,16.86,24,2,4.4,Excellent
8919,49.99,16,2,4.8,Excellent
8920,10.63,12,2,4.8,Excellent
8921,0.0,1,2,5.0,Excellent
8922,0.0,1,2,5.0,Excellent
8923,6.99,0,1,0.0,Worst
8924,14.99,26,1,4.8,Excellent
8925,0.0,1,1,4.0,Excellent
8926,0.0,3,1,4.3,Excellent
8927,7.95,5,1,5.0,Excellent
8928,7.71,10,1,4.6,Excellent
8929,0.0,2,1,5.0,Excellent
8930,23.99,8,1,4.8,Excellent
8931,0.0,1,1,4.0,Excellent
8932,60.0,337,12,4.8,Excellent
8933,13.76,83,1,4.7,Excellent
8934,68.08,1,1,5.0,Excellent
8935,4.49,5,1,4.6,Excellent
8936,56.0,1,1,5.0,Excellent
8937,25.19,4,1,5.0,Excellent
8938,49.73,1,1,5.0,Excellent
8939,35.72,12,1,4.3,Excellent
8940,13.99,30,1,4.5,Excellent
8941,0.0,1,1,5.0,Excellent
8942,11.1,1,1,4.0,Excellent
8943,6.49,2,1,4.0,Excellent
8944,4.99,11,1,4.4,Excellent
8945,24.97,80,2,4.6,Excellent
8946,7.05,4,2,4.8,Excellent
8947,9.99,69,1,4.7,Excellent
8948,0.0,2,1,4.0,Excellent
8949,11.33,8,1,4.5,Excellent
8950,23.99,3,1,5.0,Excellent
8951,5.99,1,1,5.0,Excellent
8952,28.99,1,1,5.0,Excellent
8953,0.0,2,1,5.0,Excellent
8954,0.0,1,1,5.0,Excellent
8955,13.95,2,1,4.5,Excellent
8956,19.99,2,1,5.0,Excellent
8957,7.99,15,1,4.9,Excellent
8958,23.99,2,1,4.5,Excellent
8959,9.51,1,1,5.0,Excellent
8960,44.0,60,1,4.3,Excellent
8961,0.0,3,1,4.7,Excellent
8962,0.0,18,1,4.8,Excellent
8963,16.98,10,1,4.6,Excellent
8964,72.74,3,1,4.7,Excellent
8965,59.99,3,1,4.3,Excellent
8966,19.99,17,1,4.7,Excellent
8967,26.38,1,1,5.0,Excellent
8968,0.0,2,1,5.0,Excellent
8969,11.99,1,1,5.0,Excellent
8970,16.32,16,1,4.9,Excellent
8971,39.38,2,1,5.0,Excellent
8972,0.0,29,1,4.9,Excellent
8973,31.27,6,1,5.0,Excellent
8974,23.99,2,1,5.0,Excellent
8975,53.01,2,1,5.0,Excellent
8976,10.99,5,1,4.2,Excellent
8977,0.0,10,1,4.3,Excellent
8978,0.0,1,1,5.0,Excellent
8979,26.4,1,1,5.0,Excellent
8980,266.24,1,1,5.0,Excellent
8981,172.68,1,1,5.0,Excellent
8982,36.03,1,1,5.0,Excellent
8983,9.99,5,1,4.8,Excellent
8984,14.36,1,1,4.0,Excellent
8985,14.04,1,1,4.0,Excellent
8986,20.55,1,1,5.0,Excellent
8987,0.0,1,1,4.0,Excellent
8988,59.72,1,1,5.0,Excellent
8989,19.23,1,1,5.0,Excellent
8990,299.93,2,1,5.0,Excellent
8991,7.11,5,1,4.6,Excellent
8992,29.99,1,1,4.0,Excellent
8993,8.25,2,1,4.0,Excellent
8994,31.52,3,1,5.0,Excellent
8995,54.0,2,1,4.0,Excellent
8996,9.99,37,0,4.4,Excellent
8997,2.99,1,0,5.0,Excellent
8998,14.99,1,0,5.0,Excellent
8999,4.99,1,0,5.0,Excellent
9000,0.0,2,0,4.5,Excellent
9001,27.95,66,0,4.7,Excellent
9002,34.99,1,0,5.0,Excellent
9003,16.99,1,0,4.0,Excellent
9004,16.13,1,0,5.0,Excellent
9005,0.0,1,0,4.0,Excellent
9006,22.88,1,0,4.0,Excellent
9007,50.91,1,0,5.0,Excellent
9008,9.99,17,0,4.5,Excellent
9009,333.0,1,0,5.0,Excellent
9010,92.6,1,0,5.0,Excellent
9011,22.99,33,0,4.6,Excellent
9012,0.0,1,1,5.0,Excellent
9013,11.97,4,1,4.8,Excellent
9014,0.0,39,1,4.4,Excellent
9015,35.33,2,1,5.0,Excellent
9016,23.2,129,1,4.7,Excellent
9017,19.71,1,1,5.0,Excellent
9018,0.0,2,1,5.0,Excellent
9019,51.22,1,1,4.0,Excellent
9020,15.75,5,1,4.6,Excellent
9021,9.99,1,1,5.0,Excellent
9022,5.99,5,1,4.0,Excellent
9023,0.0,1,1,5.0,Excellent
9024,4.99,1,1,4.0,Excellent
9025,5.99,7,1,4.7,Excellent
9026,57.11,1,1,5.0,Excellent
9027,24.0,1,1,5.0,Excellent
9028,0.0,3,1,4.3,Excellent
9029,0.0,6,1,4.8,Excellent
9030,40.07,2,1,4.5,Excellent
9031,24.24,1,1,5.0,Excellent
9032,11.99,4,1,5.0,Excellent
9033,19.99,1,1,5.0,Excellent
9034,4.99,53,1,4.8,Excellent
9035,27.99,2,1,4.5,Excellent
9036,22.99,14,1,4.6,Excellent
9037,0.0,2,1,4.0,Excellent
9038,39.9,1,1,5.0,Excellent
9039,4.75,1,1,5.0,Excellent
9040,303.12,3,1,4.7,Excellent
9041,55.35,2,1,4.5,Excellent
9042,4.51,4,1,4.0,Excellent
9043,25.38,1,1,5.0,Excellent
9044,13.99,1,1,5.0,Excellent
9045,0.0,1,1,5.0,Excellent
9046,19.99,2,1,4.5,Excellent
9047,3.99,2,1,4.0,Excellent
9048,13.95,12,1,4.9,Excellent
9049,20.99,11,1,4.4,Excellent
9050,18.99,42,5,4.2,Excellent
9051,29.99,1,5,5.0,Excellent
9052,8.75,1,5,5.0,Excellent
9053,28.86,11,5,4.6,Excellent
9054,11.99,2,5,4.5,Excellent
9055,4.93,6,5,4.7,Excellent
9056,0.0,1,5,4.0,Excellent
9057,150.05,6,5,4.5,Excellent
9058,57.13,2,5,4.5,Excellent
9059,9.0,34,5,4.0,Excellent
9060,9.99,6,1,4.3,Excellent
9061,14.99,1,1,5.0,Excellent
9062,19.99,4,1,4.8,Excellent
9063,12.95,1,1,5.0,Excellent
9064,28.4,2,1,4.5,Excellent
9065,47.74,5,1,5.0,Excellent
9066,57.49,1,1,5.0,Excellent
9067,17.72,3,1,5.0,Excellent
9068,0.0,1,1,5.0,Excellent
9069,49.99,2,1,4.5,Excellent
9070,6.99,1,1,5.0,Excellent
9071,0.0,1,1,5.0,Excellent
9072,0.0,3,1,5.0,Excellent
9073,11.95,3,1,5.0,Excellent
9074,209.99,2,1,4.0,Excellent
9075,339.99,3,1,5.0,Excellent
9076,243.35,1,1,4.0,Excellent
9077,5.99,1,1,5.0,Excellent
9078,18.88,1,1,5.0,Excellent
9079,19.99,4,1,4.3,Excellent
9080,0.0,5,1,4.0,Excellent
9081,8.14,3,1,4.0,Excellent
9082,10.82,6,1,4.0,Excellent
9083,9.99,20,1,4.0,Excellent
9084,0.0,3,1,5.0,Excellent
9085,6.97,1,1,5.0,Excellent
9086,0.0,3,1,4.7,Excellent
9087,24.95,5,1,5.0,Excellent
9088,349.99,2,1,5.0,Excellent
9089,0.0,1,1,5.0,Excellent
9090,0.0,5,1,4.4,Excellent
9091,48.23,1,1,4.0,Excellent
9092,44.99,1,1,4.0,Excellent
9093,10.96,2,1,5.0,Excellent
9094,0.0,1,1,5.0,Excellent
9095,0.0,2,1,5.0,Excellent
9096,11.99,1,1,5.0,Excellent
